log_id,user_id,log_date,screen_time,unlocks,day_type
580965,1473,2025-12-29,8.9,59,Weekday
580966,3232,2026-02-14,4.6,51,Weekend
580967,2267,2025-12-24,10.6,55,Weekday
580968,2087,2026-01-17,5.1,67,Weekend
580969,2751,2026-02-18,5.5,46,Weekday
580970,1666,2025-12-24,8.7,68,Weekday
580971,2332,2026-01-24,2.2,75,Weekend
580972,2466,2026-01-26,8.6,51,Weekday
580973,2011,2026-02-17,4.3,61,Weekday
580974,1629,2025-12-18,4.9,72,Weekday
580975,2913,2026-01-28,11.7,55,Weekday
580976,3119,2026-02-02,4.8,74,Weekday
580977,1222,2025-12-16,10.7,56,Weekday
580978,2805,2026-02-13,7.2,64,Weekday
580979,1579,2026-02-03,11.0,69,Weekday
580980,2564,2025-12-24,2.5,56,Weekday
580981,1998,2026-01-13,2.9,66,Weekday
580982,2568,2026-02-15,9.8,60,Weekend
580983,3416,2025-12-10,11.8,75,Weekday
580984,3176,2026-01-14,6.7,60,Weekday
580985,2537,2026-01-30,5.5,57,Weekday
580986,1831,2025-12-28,7.2,76,Weekend
580987,2661,2026-02-24,3.7,61,Weekday
580988,2397,2026-02-01,3.4,64,Weekend
580989,1746,2026-01-14,11.7,64,Weekday
580990,1073,2026-01-16,6.5,59,Weekday
580991,2437,2026-02-28,10.2,55,Weekend
580992,3176,2026-02-13,6.0,67,Weekday
580993,2506,2025-12-15,7.6,68,Weekday
580994,3287,2025-12-14,5.9,67,Weekend
580995,3188,2025-12-22,9.1,76,Weekday
580996,3346,2026-01-14,8.3,77,Weekday
580997,1970,2025-12-04,9.3,69,Weekday
580998,1344,2026-02-18,5.7,72,Weekday
580999,1844,2025-12-07,2.8,75,Weekend
581000,2421,2025-12-05,8.1,66,Weekday
581001,1040,2026-02-18,5.2,68,Weekday
581002,2461,2026-02-11,9.7,60,Weekday
581003,1773,2025-12-17,8.7,55,Weekday
581004,1204,2026-02-03,9.9,65,Weekday
581005,1896,2026-02-14,5.7,66,Weekend
581006,1796,2025-12-17,7.4,63,Weekday
581007,2741,2025-12-20,5.5,65,Weekend
581008,1409,2026-02-22,4.0,71,Weekend
581009,1854,2026-01-18,11.6,55,Weekend
581010,2933,2025-12-04,7.6,71,Weekday
581011,1609,2025-12-14,9.3,49,Weekend
581012,3326,2026-01-11,5.9,67,Weekend
581013,2801,2025-12-08,4.9,62,Weekday
581014,3051,2026-01-28,5.7,72,Weekday
581015,1038,2025-12-06,8.7,65,Weekend
581016,2481,2025-12-08,4.8,54,Weekday
581017,1855,2026-01-12,7.6,65,Weekday
581018,1545,2026-01-19,5.6,59,Weekday
581019,2239,2026-02-18,10.7,55,Weekday
581020,1119,2025-12-29,6.0,71,Weekday
581021,1280,2025-12-16,2.9,73,Weekday
581022,3318,2026-02-04,10.9,70,Weekday
581023,2152,2025-12-20,3.0,67,Weekend
581024,2897,2026-01-15,6.2,52,Weekday
581025,1375,2026-02-16,0.5,61,Weekday
581026,1314,2026-02-16,9.6,69,Weekday
581027,3189,2025-12-10,7.5,63,Weekday
581028,2128,2026-02-11,5.2,59,Weekday
581029,2013,2026-02-09,7.9,80,Weekday
581030,1798,2026-02-24,8.9,77,Weekday
581031,1727,2025-12-11,6.1,53,Weekday
581032,1503,2026-02-25,3.9,69,Weekday
581033,1052,2026-01-07,9.7,62,Weekday
581034,1958,2026-02-02,8.4,65,Weekday
581035,1243,2026-01-21,7.6,46,Weekday
581036,3441,2025-12-09,6.4,55,Weekday
581037,1617,2025-12-07,3.0,67,Weekend
581038,2194,2026-02-24,7.4,72,Weekday
581039,2338,2026-01-25,7.7,62,Weekend
581040,2355,2026-03-01,8.0,50,Weekend
581041,1866,2026-02-02,3.4,71,Weekday
581042,1363,2025-12-21,2.5,77,Weekend
581043,3326,2026-01-02,10.4,69,Weekday
581044,1085,2026-01-29,6.9,66,Weekday
581045,2837,2025-12-04,4.9,69,Weekday
581046,2200,2026-01-07,6.5,65,Weekday
581047,3443,2026-02-20,4.1,70,Weekday
581048,3264,2026-02-15,8.2,45,Weekend
581049,1570,2026-01-18,8.0,59,Weekend
581050,1356,2026-02-19,3.1,73,Weekday
581051,2726,2026-01-17,0.5,67,Weekend
581052,2564,2025-12-17,9.2,57,Weekday
581053,3050,2026-01-15,7.5,76,Weekday
581054,2886,2025-12-12,6.2,67,Weekday
581055,1088,2026-02-11,11.2,71,Weekday
581056,2390,2025-12-19,7.6,50,Weekday
581057,3110,2026-01-28,9.0,52,Weekday
581058,3326,2026-01-24,5.0,61,Weekend
581059,1758,2026-02-02,2.6,57,Weekday
581060,1432,2025-12-12,7.8,71,Weekday
581061,2109,2026-02-27,3.8,63,Weekday
581062,2756,2026-01-01,0.6,67,Weekday
581063,3019,2026-01-04,3.5,60,Weekend
581064,3124,2026-01-16,8.4,76,Weekday
581065,2666,2026-01-27,5.6,62,Weekday
581066,2645,2026-01-13,3.0,52,Weekday
581067,3453,2026-01-21,4.7,68,Weekday
581068,1368,2026-02-23,4.9,72,Weekday
581069,3292,2025-12-29,10.5,75,Weekday
581070,3441,2026-01-02,8.7,64,Weekday
581071,2143,2026-01-07,7.9,57,Weekday
581072,1823,2025-12-22,12.5,69,Weekday
581073,2974,2026-01-09,3.0,59,Weekday
581074,2863,2026-02-18,5.7,65,Weekday
581075,1032,2025-12-27,6.0,65,Weekend
581076,1802,2025-12-08,9.2,59,Weekday
581077,1378,2025-12-25,9.6,60,Weekday
581078,2490,2026-01-14,9.6,77,Weekday
581079,2457,2026-02-02,6.4,58,Weekday
581080,2142,2026-01-04,8.3,59,Weekend
581081,2101,2026-01-26,4.7,53,Weekday
581082,1777,2025-12-31,5.5,65,Weekday
581083,1322,2025-12-21,12.8,72,Weekend
581084,3209,2026-02-21,8.1,61,Weekend
581085,1987,2026-02-21,9.2,68,Weekend
581086,2830,2026-01-24,3.6,69,Weekend
581087,1217,2025-12-24,12.7,75,Weekday
581088,3137,2025-12-26,2.3,71,Weekday
581089,1888,2025-12-20,13.4,67,Weekend
581090,1129,2025-12-28,4.5,66,Weekend
581091,1011,2026-01-31,4.0,71,Weekend
581092,1826,2025-12-14,6.8,67,Weekend
581093,2404,2026-02-24,7.7,67,Weekday
581094,1031,2026-02-28,8.3,68,Weekend
581095,3098,2026-02-26,3.7,59,Weekday
581096,1379,2026-02-25,8.5,63,Weekday
581097,1266,2026-01-10,4.0,73,Weekend
581098,2823,2025-12-23,8.6,71,Weekday
581099,2471,2025-12-08,10.4,69,Weekday
581100,2964,2026-01-19,6.1,61,Weekday
581101,2486,2025-12-17,2.1,66,Weekday
581102,1053,2026-01-23,7.8,68,Weekday
581103,1517,2026-02-11,3.9,76,Weekday
581104,2817,2025-12-16,9.2,71,Weekday
581105,3055,2025-12-23,2.0,69,Weekday
581106,2317,2026-02-24,5.8,69,Weekday
581107,2362,2026-01-26,3.3,64,Weekday
581108,3428,2026-01-05,5.7,55,Weekday
581109,2448,2025-12-26,7.4,58,Weekday
581110,2904,2025-12-11,11.5,68,Weekday
581111,1621,2025-12-23,8.5,75,Weekday
581112,1888,2026-01-14,12.3,64,Weekday
581113,2247,2026-01-13,4.8,56,Weekday
581114,3365,2026-01-06,6.9,83,Weekday
581115,2332,2026-02-02,9.6,71,Weekday
581116,1954,2026-01-22,7.5,67,Weekday
581117,2372,2026-02-28,5.4,76,Weekend
581118,2636,2026-01-07,3.0,71,Weekday
581119,2777,2026-01-02,3.0,58,Weekday
581120,1893,2025-12-31,7.5,66,Weekday
581121,3398,2026-02-01,6.3,54,Weekend
581122,3033,2026-01-20,5.9,62,Weekday
581123,2698,2026-01-23,3.8,53,Weekday
581124,2293,2026-01-12,4.5,68,Weekday
581125,2600,2025-12-31,7.3,84,Weekday
581126,2392,2025-12-10,2.3,57,Weekday
581127,1992,2025-12-03,3.7,52,Weekday
581128,3096,2026-02-20,1.4,59,Weekday
581129,2699,2026-02-21,3.8,67,Weekend
581130,1640,2025-12-07,12.3,62,Weekend
581131,2875,2026-02-14,7.7,78,Weekend
581132,1930,2026-02-19,7.7,76,Weekday
581133,2419,2026-02-03,6.8,68,Weekday
581134,3468,2026-02-23,6.8,64,Weekday
581135,2793,2026-02-24,3.7,68,Weekday
581136,2917,2026-03-01,5.4,62,Weekend
581137,2728,2025-12-09,6.7,74,Weekday
581138,1315,2026-01-09,3.8,72,Weekday
581139,2064,2026-01-25,6.3,76,Weekend
581140,2239,2026-01-27,7.8,62,Weekday
581141,1243,2025-12-10,5.5,71,Weekday
581142,1473,2025-12-13,12.1,59,Weekend
581143,2802,2026-01-20,9.8,62,Weekday
581144,3227,2025-12-06,6.6,70,Weekend
581145,3227,2025-12-05,8.7,59,Weekday
581146,2341,2025-12-13,5.3,80,Weekend
581147,3117,2026-01-09,8.5,71,Weekday
581148,1551,2025-12-20,3.7,63,Weekend
581149,2477,2026-02-21,4.5,57,Weekend
581150,1144,2026-01-29,3.0,53,Weekday
581151,2686,2026-01-27,9.0,71,Weekday
581152,1079,2026-02-01,4.7,68,Weekend
581153,2586,2026-01-29,7.6,57,Weekday
581154,2679,2026-01-17,1.0,73,Weekend
581155,1172,2026-02-17,7.9,69,Weekday
581156,1188,2026-02-06,4.3,63,Weekday
581157,1005,2026-01-17,8.8,68,Weekend
581158,1613,2025-12-24,6.9,78,Weekday
581159,2783,2025-12-14,8.2,78,Weekend
581160,3210,2025-12-10,5.6,65,Weekday
581161,2070,2026-01-16,6.6,71,Weekday
581162,1116,2026-01-09,5.2,52,Weekday
581163,3330,2026-01-24,6.1,80,Weekend
581164,1138,2026-02-22,2.7,52,Weekend
581165,1325,2026-01-31,4.6,45,Weekend
581166,1552,2026-02-22,6.3,66,Weekend
581167,1682,2026-02-22,7.8,77,Weekend
581168,3075,2026-01-11,8.9,64,Weekend
581169,1574,2026-02-13,8.4,77,Weekday
581170,2858,2025-12-10,6.4,58,Weekday
581171,2452,2026-01-17,5.6,72,Weekend
581172,1716,2026-01-28,5.6,60,Weekday
581173,1447,2026-03-01,5.6,72,Weekend
581174,1456,2025-12-27,6.4,58,Weekend
581175,3018,2026-02-02,5.4,71,Weekday
581176,2580,2026-01-08,7.2,63,Weekday
581177,2194,2025-12-03,4.4,66,Weekday
581178,2524,2025-12-05,4.0,68,Weekday
581179,2730,2026-02-01,0.7,73,Weekend
581180,2883,2026-01-24,7.4,58,Weekend
581181,2449,2026-01-02,5.0,66,Weekday
581182,2832,2025-12-07,5.4,61,Weekend
581183,1938,2026-01-26,9.2,56,Weekday
581184,1121,2026-01-17,5.6,69,Weekend
581185,1662,2026-02-13,2.1,70,Weekday
581186,2097,2025-12-23,5.0,57,Weekday
581187,3425,2026-02-26,2.1,61,Weekday
581188,3405,2025-12-24,3.7,66,Weekday
581189,2100,2025-12-08,0.6,55,Weekday
581190,2947,2025-12-18,14.1,62,Weekday
581191,2548,2026-01-28,8.6,68,Weekday
581192,2314,2026-01-29,7.2,64,Weekday
581193,3177,2025-12-17,12.2,52,Weekday
581194,3472,2026-01-02,9.9,65,Weekday
581195,1477,2026-01-09,11.8,69,Weekday
581196,2539,2026-01-28,7.6,76,Weekday
581197,1948,2026-01-15,7.8,66,Weekday
581198,2037,2025-12-31,7.7,85,Weekday
581199,1656,2026-02-08,5.1,66,Weekend
581200,1743,2025-12-29,5.7,54,Weekday
581201,2064,2026-01-03,11.9,72,Weekend
581202,1829,2026-01-05,4.8,68,Weekday
581203,1819,2025-12-20,13.6,56,Weekend
581204,1282,2026-02-02,13.5,63,Weekday
581205,3388,2026-01-30,6.2,68,Weekday
581206,1039,2026-01-02,9.4,62,Weekday
581207,1034,2025-12-25,9.8,85,Weekday
581208,1094,2025-12-14,10.4,62,Weekend
581209,2712,2025-12-20,4.1,65,Weekend
581210,1010,2026-02-28,5.1,67,Weekend
581211,1249,2025-12-03,7.7,57,Weekday
581212,1865,2025-12-18,6.6,72,Weekday
581213,1380,2026-01-02,7.4,64,Weekday
581214,2044,2026-02-25,6.8,66,Weekday
581215,1860,2026-01-08,8.7,60,Weekday
581216,2866,2026-01-16,4.8,70,Weekday
581217,2271,2026-02-12,6.2,61,Weekday
581218,2015,2026-01-21,2.3,52,Weekday
581219,3459,2026-01-16,9.3,77,Weekday
581220,1625,2026-01-15,4.7,86,Weekday
581221,1458,2026-01-17,6.4,67,Weekend
581222,1250,2025-12-27,7.3,71,Weekend
581223,3380,2026-01-21,1.9,59,Weekday
581224,3410,2026-01-10,9.8,52,Weekend
581225,2861,2026-01-13,10.8,66,Weekday
581226,1559,2025-12-24,4.7,53,Weekday
581227,2490,2026-01-08,6.5,57,Weekday
581228,1057,2025-12-14,11.7,58,Weekend
581229,2160,2025-12-18,7.7,43,Weekday
581230,3348,2025-12-10,5.9,63,Weekday
581231,1155,2026-01-15,5.4,67,Weekday
581232,3221,2026-02-13,1.7,82,Weekday
581233,3329,2026-02-25,8.4,63,Weekday
581234,1194,2026-01-21,12.5,57,Weekday
581235,2765,2026-01-01,9.1,87,Weekday
581236,1929,2025-12-13,8.3,55,Weekend
581237,1555,2025-12-20,4.1,67,Weekend
581238,2752,2025-12-15,4.2,74,Weekday
581239,2425,2026-02-03,10.7,74,Weekday
581240,1035,2026-01-21,7.5,67,Weekday
581241,1467,2026-01-08,7.1,67,Weekday
581242,1692,2026-01-04,5.1,65,Weekend
581243,1766,2026-01-13,4.2,70,Weekday
581244,3195,2026-02-14,4.8,67,Weekend
581245,2246,2025-12-13,6.2,68,Weekend
581246,2491,2026-02-25,8.5,70,Weekday
581247,1126,2026-02-02,8.4,69,Weekday
581248,2629,2026-01-31,7.4,71,Weekend
581249,2282,2026-02-23,3.1,64,Weekday
581250,1519,2026-01-06,2.1,61,Weekday
581251,1255,2026-01-22,4.5,80,Weekday
581252,1815,2026-01-30,9.1,73,Weekday
581253,1406,2026-02-05,4.1,68,Weekday
581254,2536,2026-01-15,7.3,74,Weekday
581255,1001,2026-01-17,6.9,66,Weekend
581256,1292,2026-02-12,6.8,73,Weekday
581257,3098,2026-01-08,7.5,68,Weekday
581258,1159,2026-01-10,3.1,50,Weekend
581259,3231,2026-01-31,9.1,74,Weekend
581260,2841,2026-01-01,3.8,68,Weekday
581261,2215,2025-12-26,3.9,75,Weekday
581262,2181,2025-12-16,0.9,61,Weekday
581263,1165,2025-12-10,11.9,50,Weekday
581264,2661,2025-12-31,7.4,59,Weekday
581265,1845,2026-02-09,5.5,64,Weekday
581266,1898,2025-12-11,3.4,68,Weekday
581267,2432,2025-12-23,2.8,64,Weekday
581268,3092,2026-01-18,9.7,61,Weekend
581269,3182,2026-01-15,6.3,70,Weekday
581270,3024,2025-12-05,5.1,57,Weekday
581271,2178,2025-12-11,1.0,66,Weekday
581272,2765,2026-01-24,7.9,73,Weekend
581273,3070,2025-12-20,4.0,59,Weekend
581274,1513,2026-01-01,8.4,64,Weekday
581275,2226,2025-12-30,2.9,66,Weekday
581276,1947,2026-03-01,4.2,63,Weekend
581277,3043,2025-12-13,9.3,66,Weekend
581278,2134,2025-12-09,6.9,53,Weekday
581279,2798,2026-02-17,5.8,67,Weekday
581280,1265,2025-12-22,3.4,59,Weekday
581281,1472,2026-02-15,3.1,59,Weekend
581282,1641,2026-01-23,6.9,62,Weekday
581283,2949,2026-01-19,3.6,68,Weekday
581284,2104,2026-01-16,9.6,66,Weekday
581285,2180,2026-01-03,12.0,51,Weekend
581286,3257,2026-02-15,5.7,62,Weekend
581287,1315,2026-02-03,10.1,83,Weekday
581288,3064,2026-02-19,6.8,60,Weekday
581289,1183,2026-02-03,2.3,79,Weekday
581290,1946,2026-02-24,7.7,75,Weekday
581291,1783,2026-01-15,5.0,81,Weekday
581292,1152,2026-01-21,9.8,61,Weekday
581293,2294,2025-12-24,6.3,67,Weekday
581294,2636,2026-02-18,6.9,63,Weekday
581295,3126,2026-02-19,6.0,64,Weekday
581296,2806,2025-12-18,5.9,55,Weekday
581297,2207,2025-12-31,9.2,68,Weekday
581298,2572,2026-01-24,10.2,59,Weekend
581299,2663,2026-02-23,7.2,69,Weekday
581300,3112,2026-02-04,7.2,63,Weekday
581301,3178,2025-12-14,6.6,61,Weekend
581302,2328,2025-12-11,6.8,51,Weekday
581303,2941,2026-01-07,6.3,60,Weekday
581304,1693,2026-02-04,2.6,68,Weekday
581305,3196,2025-12-15,6.9,52,Weekday
581306,3157,2025-12-15,9.6,75,Weekday
581307,1104,2026-01-30,10.4,65,Weekday
581308,3435,2025-12-11,8.3,55,Weekday
581309,3162,2026-01-08,10.1,77,Weekday
581310,2250,2026-02-10,9.0,54,Weekday
581311,3176,2026-02-02,8.0,90,Weekday
581312,3486,2025-12-03,8.6,59,Weekday
581313,2559,2026-02-07,2.0,77,Weekend
581314,2133,2025-12-18,5.9,56,Weekday
581315,3260,2026-02-23,4.2,60,Weekday
581316,2849,2026-02-10,6.4,69,Weekday
581317,1482,2026-01-24,4.7,58,Weekend
581318,2532,2026-01-29,7.9,48,Weekday
581319,3149,2026-01-21,6.3,50,Weekday
581320,3265,2026-02-09,5.2,59,Weekday
581321,2279,2026-02-02,6.0,76,Weekday
581322,2181,2026-02-11,6.4,64,Weekday
581323,1193,2025-12-11,5.9,58,Weekday
581324,1379,2026-02-28,7.5,64,Weekend
581325,1234,2025-12-05,9.6,55,Weekday
581326,3100,2026-02-19,4.3,56,Weekday
581327,1678,2026-02-01,6.7,66,Weekend
581328,1619,2025-12-09,9.9,77,Weekday
581329,2998,2026-01-20,10.8,55,Weekday
581330,2663,2026-02-27,10.4,67,Weekday
581331,3225,2026-01-26,5.7,75,Weekday
581332,3103,2026-02-21,8.1,67,Weekend
581333,1423,2026-02-01,6.2,66,Weekend
581334,2902,2026-02-07,4.9,60,Weekend
581335,1176,2025-12-24,7.6,55,Weekday
581336,3476,2026-02-26,4.9,54,Weekday
581337,1212,2026-02-08,11.4,71,Weekend
581338,3431,2026-01-25,9.1,67,Weekend
581339,1171,2025-12-13,4.6,57,Weekend
581340,3216,2025-12-02,10.0,66,Weekday
581341,2632,2025-12-07,7.0,70,Weekend
581342,1340,2025-12-25,10.2,73,Weekday
581343,2218,2026-01-31,6.8,68,Weekend
581344,1969,2026-02-18,9.2,65,Weekday
581345,1149,2025-12-14,3.9,63,Weekend
581346,1400,2025-12-13,7.5,62,Weekend
581347,2624,2026-01-30,4.9,58,Weekday
581348,1872,2026-02-17,3.6,56,Weekday
581349,3011,2026-01-08,6.9,86,Weekday
581350,1689,2026-02-20,9.0,85,Weekday
581351,2747,2026-02-14,7.5,66,Weekend
581352,3013,2025-12-29,3.6,63,Weekday
581353,1158,2026-01-13,6.6,51,Weekday
581354,3098,2026-02-28,10.0,60,Weekend
581355,2783,2026-02-15,6.8,76,Weekend
581356,1019,2026-02-23,5.9,72,Weekday
581357,3223,2026-01-27,12.8,67,Weekday
581358,1973,2026-02-19,9.9,51,Weekday
581359,1071,2025-12-09,6.7,56,Weekday
581360,3011,2026-02-12,3.0,62,Weekday
581361,3377,2026-02-06,6.4,59,Weekday
581362,1999,2026-01-15,5.8,48,Weekday
581363,2677,2026-01-11,7.3,72,Weekend
581364,1061,2026-01-05,5.0,62,Weekday
581365,3226,2026-01-14,6.7,69,Weekday
581366,2741,2026-02-19,12.1,60,Weekday
581367,2733,2025-12-06,11.4,78,Weekend
581368,1126,2026-02-08,5.8,53,Weekend
581369,2883,2025-12-27,8.9,70,Weekend
581370,2829,2026-02-12,7.0,66,Weekday
581371,2166,2026-02-03,2.0,65,Weekday
581372,1008,2026-01-16,5.3,71,Weekday
581373,2338,2026-01-06,8.6,56,Weekday
581374,2260,2025-12-28,1.8,67,Weekend
581375,2845,2026-02-04,11.0,72,Weekday
581376,1144,2026-02-01,10.9,65,Weekend
581377,3040,2026-01-29,4.6,79,Weekday
581378,2007,2026-01-18,3.5,69,Weekend
581379,2619,2026-03-01,6.7,56,Weekend
581380,2548,2026-02-13,1.2,59,Weekday
581381,2994,2025-12-05,8.1,56,Weekday
581382,1626,2026-01-31,4.9,69,Weekend
581383,2322,2026-01-18,5.2,65,Weekend
581384,1475,2026-02-03,5.4,67,Weekday
581385,3311,2026-02-07,5.1,61,Weekend
581386,1403,2025-12-05,2.6,56,Weekday
581387,1122,2026-02-12,1.1,65,Weekday
581388,2233,2026-01-04,9.3,63,Weekend
581389,1198,2026-02-03,6.2,74,Weekday
581390,1555,2026-02-08,8.3,65,Weekend
581391,2504,2026-01-01,8.3,48,Weekday
581392,2202,2025-12-14,5.1,52,Weekend
581393,2140,2026-02-14,3.0,71,Weekend
581394,2437,2026-01-07,9.0,63,Weekday
581395,2890,2026-01-10,4.2,69,Weekend
581396,1612,2026-01-20,7.1,62,Weekday
581397,1401,2026-01-19,9.7,64,Weekday
581398,3427,2026-01-17,4.2,80,Weekend
581399,1280,2025-12-19,11.5,67,Weekday
581400,2638,2026-01-28,9.0,59,Weekday
581401,1161,2025-12-31,5.4,63,Weekday
581402,1043,2026-02-16,3.1,74,Weekday
581403,3293,2026-02-08,5.9,59,Weekend
581404,2502,2026-02-09,4.2,68,Weekday
581405,2625,2025-12-07,6.1,72,Weekend
581406,2939,2026-01-15,6.4,68,Weekday
581407,2351,2025-12-04,2.9,59,Weekday
581408,2793,2026-01-20,14.2,65,Weekday
581409,3161,2026-01-27,3.0,67,Weekday
581410,2825,2026-02-24,0.5,43,Weekday
581411,1822,2026-01-15,4.6,50,Weekday
581412,1468,2026-02-11,5.3,50,Weekday
581413,2991,2025-12-29,4.1,67,Weekday
581414,3262,2026-01-19,1.1,69,Weekday
581415,3116,2026-01-31,6.5,71,Weekend
581416,2127,2026-02-15,7.8,74,Weekend
581417,1320,2026-01-12,10.2,60,Weekday
581418,2917,2026-01-08,11.8,67,Weekday
581419,1939,2025-12-14,5.4,57,Weekend
581420,3346,2026-01-01,3.8,54,Weekday
581421,2473,2026-02-03,7.6,69,Weekday
581422,3324,2026-01-03,9.2,62,Weekend
581423,1444,2025-12-19,3.3,54,Weekday
581424,1140,2026-02-18,10.1,63,Weekday
581425,1881,2026-02-07,10.7,74,Weekend
581426,2525,2026-01-19,5.3,62,Weekday
581427,2051,2026-01-16,6.1,58,Weekday
581428,1157,2026-01-22,6.1,69,Weekday
581429,2129,2026-01-26,5.7,73,Weekday
581430,2665,2026-01-13,2.7,60,Weekday
581431,1825,2026-01-12,11.0,56,Weekday
581432,2234,2026-02-14,9.0,63,Weekend
581433,2017,2025-12-20,9.6,66,Weekend
581434,3068,2025-12-30,6.4,61,Weekday
581435,2369,2025-12-16,7.8,68,Weekday
581436,2197,2026-01-03,6.9,62,Weekend
581437,3264,2026-01-31,8.5,73,Weekend
581438,1850,2026-01-11,7.0,75,Weekend
581439,1488,2026-02-24,5.8,51,Weekday
581440,3360,2026-01-25,12.0,63,Weekend
581441,1977,2025-12-02,2.3,51,Weekday
581442,1870,2026-01-23,5.2,50,Weekday
581443,1161,2026-02-17,9.2,66,Weekday
581444,2417,2026-02-20,3.5,59,Weekday
581445,1288,2026-03-01,9.4,66,Weekend
581446,1950,2026-02-09,7.9,63,Weekday
581447,2986,2025-12-08,5.0,84,Weekday
581448,1029,2026-01-23,6.8,62,Weekday
581449,2510,2026-01-27,10.2,68,Weekday
581450,1210,2025-12-17,5.8,58,Weekday
581451,1468,2026-02-20,7.9,71,Weekday
581452,3362,2026-01-11,4.5,54,Weekend
581453,2515,2025-12-25,2.9,71,Weekday
581454,3334,2026-01-28,7.0,64,Weekday
581455,1276,2026-01-07,6.6,64,Weekday
581456,2296,2026-02-02,7.7,64,Weekday
581457,1434,2025-12-11,6.7,64,Weekday
581458,1407,2025-12-28,6.5,71,Weekend
581459,3276,2025-12-24,7.8,70,Weekday
581460,2710,2025-12-03,11.7,79,Weekday
581461,3319,2025-12-10,5.3,68,Weekday
581462,1825,2026-01-07,8.5,49,Weekday
581463,2449,2026-02-07,10.1,69,Weekend
581464,1395,2026-01-01,8.2,76,Weekday
581465,2595,2026-02-24,4.1,69,Weekday
581466,1780,2026-02-24,3.6,70,Weekday
581467,2313,2025-12-13,5.5,62,Weekend
581468,3492,2026-01-26,5.6,53,Weekday
581469,1922,2026-02-18,4.9,67,Weekday
581470,3277,2025-12-16,5.9,78,Weekday
581471,2108,2026-02-21,5.6,56,Weekend
581472,1500,2025-12-21,5.3,62,Weekend
581473,2858,2025-12-27,2.5,72,Weekend
581474,2642,2026-01-19,9.5,48,Weekday
581475,1229,2025-12-25,3.5,62,Weekday
581476,1245,2026-02-24,5.6,58,Weekday
581477,1100,2025-12-15,3.5,47,Weekday
581478,2693,2026-02-05,6.5,88,Weekday
581479,2068,2026-01-22,6.9,61,Weekday
581480,1073,2026-02-24,8.5,70,Weekday
581481,1256,2025-12-04,7.3,76,Weekday
581482,2126,2026-02-23,3.0,67,Weekday
581483,2115,2025-12-23,8.1,86,Weekday
581484,2260,2025-12-12,8.4,69,Weekday
581485,2629,2026-02-24,8.3,68,Weekday
581486,1083,2026-02-02,7.3,58,Weekday
581487,1947,2025-12-18,5.0,65,Weekday
581488,1531,2025-12-09,10.6,63,Weekday
581489,2046,2026-01-04,10.6,58,Weekend
581490,1862,2026-02-04,5.8,76,Weekday
581491,2631,2025-12-15,8.3,71,Weekday
581492,1857,2026-01-23,5.6,71,Weekday
581493,1973,2025-12-05,5.6,66,Weekday
581494,3055,2026-01-16,7.6,62,Weekday
581495,2659,2025-12-04,6.4,62,Weekday
581496,2155,2026-01-11,1.9,52,Weekend
581497,3140,2026-02-27,7.3,63,Weekday
581498,1929,2026-01-15,6.3,56,Weekday
581499,3359,2026-01-23,12.7,48,Weekday
581500,2674,2026-02-13,9.0,90,Weekday
581501,3341,2025-12-27,6.8,53,Weekend
581502,2452,2026-01-01,7.0,73,Weekday
581503,1597,2026-01-13,11.1,77,Weekday
581504,1441,2026-01-12,6.6,55,Weekday
581505,2697,2026-01-10,9.2,70,Weekend
581506,1621,2026-01-23,4.0,74,Weekday
581507,2115,2026-02-13,8.9,50,Weekday
581508,3422,2026-02-16,6.9,60,Weekday
581509,1585,2026-02-11,5.9,60,Weekday
581510,1462,2026-01-17,3.4,55,Weekend
581511,2342,2025-12-29,2.7,60,Weekday
581512,1620,2025-12-15,3.4,61,Weekday
581513,2510,2025-12-24,4.7,63,Weekday
581514,1916,2025-12-22,8.6,67,Weekday
581515,1931,2026-01-29,0.5,71,Weekday
581516,2777,2026-01-14,7.7,72,Weekday
581517,2875,2026-01-21,6.1,67,Weekday
581518,1001,2026-01-31,10.5,71,Weekend
581519,2646,2026-01-25,8.9,63,Weekend
581520,1774,2026-02-02,6.5,38,Weekday
581521,2241,2026-02-19,7.6,77,Weekday
581522,1989,2025-12-11,11.3,66,Weekday
581523,3322,2026-01-15,7.1,72,Weekday
581524,1935,2026-02-21,5.2,72,Weekend
581525,3068,2026-02-28,6.1,69,Weekend
581526,2337,2025-12-21,6.6,77,Weekend
581527,1409,2025-12-20,5.2,57,Weekend
581528,1803,2025-12-05,9.6,77,Weekday
581529,1299,2025-12-06,1.4,46,Weekend
581530,3044,2025-12-05,9.8,63,Weekday
581531,3074,2026-02-03,8.4,64,Weekday
581532,2881,2025-12-07,6.6,72,Weekend
581533,2408,2025-12-12,3.9,71,Weekday
581534,2814,2026-01-23,1.8,61,Weekday
581535,1072,2026-02-12,9.5,59,Weekday
581536,2054,2026-02-05,8.6,68,Weekday
581537,2414,2026-01-15,7.3,60,Weekday
581538,1198,2025-12-10,10.1,69,Weekday
581539,3428,2025-12-10,8.4,64,Weekday
581540,3484,2026-02-12,10.6,71,Weekday
581541,3191,2025-12-28,0.5,65,Weekend
581542,1713,2026-01-11,7.2,69,Weekend
581543,3221,2025-12-25,7.3,74,Weekday
581544,1232,2026-02-12,3.1,65,Weekday
581545,2821,2026-02-27,3.0,79,Weekday
581546,2458,2025-12-27,5.7,71,Weekend
